[2025-01-01 14:27:20,673][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 15:08:13,640][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:13,816][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:13,991][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:14,167][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:14,343][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:14,518][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:14,693][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:14,869][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,046][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,221][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,397][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,572][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,749][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:15,925][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,102][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,280][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,458][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,635][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,812][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:16,990][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:17,168][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:17,345][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:17,523][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:17,700][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:17,877][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,055][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,233][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,410][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,588][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,765][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:18,942][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,118][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,294][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,470][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,646][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,822][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:19,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:20,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:20,351][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:20,526][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:20,703][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:20,879][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,054][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,231][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,407][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,583][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,759][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:21,935][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,111][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,287][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,463][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,639][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,815][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:22,990][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:23,166][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:23,342][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:23,518][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:23,693][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:23,869][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,045][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,222][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,401][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,577][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,755][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:24,931][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,107][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,282][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,459][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,635][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,810][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:25,986][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:26,162][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:26,339][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:26,514][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:26,690][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:26,866][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,042][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,219][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,395][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,570][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,746][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:27,923][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,103][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,279][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,454][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,630][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,806][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:28,982][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:29,158][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:29,334][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:29,509][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:29,685][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:29,861][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,037][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,213][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,388][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,564][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,740][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:30,916][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,091][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,267][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,443][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,619][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,795][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:31,971][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:32,147][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:32,323][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:32,499][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:32,675][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:32,851][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,027][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,202][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,378][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,554][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,730][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:33,906][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,082][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,258][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,434][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,610][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,785][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:34,961][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:35,137][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:35,314][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:35,489][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:35,664][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:35,841][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,016][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,192][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,368][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,543][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,719][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:36,895][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,071][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,246][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,422][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,599][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,775][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:37,950][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:38,126][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:38,302][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:38,477][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:38,653][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:38,829][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,005][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,180][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,356][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,708][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:39,883][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,059][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,236][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,412][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,587][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,763][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:40,939][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,115][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,291][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,470][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,646][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,822][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:41,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:42,174][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:42,350][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:42,526][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:08:42,701][eval.evaluation][WARNING] - NaN values detected in predictions
